Subject,number,title,crn,credits,capacity,availability,days,startTime,endTime,instructor
ESSM,306,PLANT FUNC ECOL & ADAPT,24702,3,60,2,MWF,11:30 am,12:20 pm,Claudio Casola (P)
ESSM,309,HNR-FOREST ECOLOGY,20532,3,0,0,TR,02:20 pm,03:35 pm,Alexandra G. Lodge (P)
ESSM,309,FOREST ECOLOGY,16659,3,60,-3,TR,02:20 pm,03:35 pm,Alexandra G. Lodge (P)
ESSM,315,RANGE INVENTORY & MONIT,20980,1,40,18,M,03:00 pm,04:50 pm,Merwyn Kothmann (P)
ESSM,316,RANGE ECOLOGY,27527,3,38,7,TR,11:10 am,12:25 pm,Robert B. Shaw (P)
ESSM,316,RANGE ECOLOGY,27527,3,38,7,W,03:00 pm,05:00 pm,Robert B. Shaw
ESSM,318,COUPLED SOC & ECON SYST,19701,3,70,-12,TR,09:35 am,10:50 am,David Briske (P)
ESSM,319,PRINCIPLES OF FORESTRY,25196,4,20,7,TR,09:35 am,10:50 am,Jason Vogel (P)
ESSM,319,PRINCIPLES OF FORESTRY,25196,4,20,7,W,01:50 pm,04:50 pm,Jason Vogel
ESSM,351,HNR-GEOG INFO SYS RES MGMT,20501,3,1,1,MW,10:20 am,11:10 am,Sasathorn Tapaneeyakul (P)
ESSM,351,HNR-GEOG INFO SYS RES MGMT,20501,3,1,1,T,08:00 am,09:50 am,Sasathorn Tapaneeyakul
ESSM,351,HNR-GEOG INFO SYS RES MGMT,20464,3,1,1,MW,10:20 am,11:10 am,Sasathorn Tapaneeyakul (P)
ESSM,351,HNR-GEOG INFO SYS RES MGMT,20464,3,1,1,M,01:00 pm,02:50 pm,Sasathorn Tapaneeyakul
ESSM,351,HNR-GEOG INFO SYS RES MGMT,20531,3,1,1,MW,10:20 am,11:10 am,Sasathorn Tapaneeyakul (P)
ESSM,351,HNR-GEOG INFO SYS RES MGMT,20531,3,1,1,M,03:00 pm,04:50 pm,Sasathorn Tapaneeyakul
ESSM,351,GEOG INFO SYS RES MGMT,16655,3,21,11,MW,10:20 am,11:10 am,Sasathorn Tapaneeyakul (P)
ESSM,351,GEOG INFO SYS RES MGMT,16655,3,21,11,T,08:00 am,09:50 am,Sasathorn Tapaneeyakul
ESSM,351,GEOG INFO SYS RES MGMT,16643,3,21,-3,MW,10:20 am,11:10 am,Sasathorn Tapaneeyakul (P)
ESSM,351,GEOG INFO SYS RES MGMT,16643,3,21,-3,M,01:00 pm,02:50 pm,Sasathorn Tapaneeyakul
ESSM,351,GEOG INFO SYS RES MGMT,16646,3,18,-5,MW,10:20 am,11:10 am,Sasathorn Tapaneeyakul (P)
ESSM,351,GEOG INFO SYS RES MGMT,16646,3,18,-5,M,03:00 pm,04:50 pm,Sasathorn Tapaneeyakul
ESSM,404,CHANGING NATURAL RES POLICY,27521,3,30,22,TR,03:55 pm,05:10 pm,Forrest D. Fleischman (P)
ESSM,415,RNGE ANLY MGMT PLANNING,18425,4,24,0,MWF,09:10 am,10:00 am," ""Wayne Hamilton (P)"
ESSM,415,RNGE ANLY MGMT PLANNING,18425,4,24,0,T,01:00 pm,03:00 pm," ""James R. Conner "
ESSM,416,HNR-FIRE ECOL & NAT RESC MGT,20502,3,0,0,TR,02:20 pm,03:35 pm," ""William Rogers (P)"
ESSM,416,FIRE ECOL & NAT RESC MGT,17572,3,32,7,TR,02:20 pm,03:35 pm," ""William Rogers (P)"
ESSM,420,HNR-WETLAND ECOL RESTORATION,20593,3,1,1,MW,10:20 am,11:10 am,Georgianne Moore (P)
ESSM,420,WETLAND ECOL RESTORATION,17573,3,19,4,MW,10:20 am,11:10 am,Georgianne Moore (P)
ESSM,444,REMOTE SENSING OF ENVIR,17578,3,24,9,MW,12:40 pm,01:30 pm,Sorin Popescu (P)
ESSM,444,REMOTE SENSING OF ENVIR,17578,3,24,9,W,02:00 pm,04:50 pm,Sorin Popescu
ESSM,462,ADV GIS FOR RES MGMT,16663,3,0,0,M,09:00 am,10:50 am,TBA
ESSM,462,ADV GIS FOR RES MGMT,16663,3,0,0,TR,08:00 am,08:50 am,TBA
ESSM,481,SENIOR SEMINAR,19383,1,60,-1,M,08:00 am,08:50 am,Merwyn Kothmann (P)
ESSM,484,INTERNSHIP (Syllabus),17574,4-Jan,0,-20,,TBA,TBA,Robert W. Knight (P)
ESSM,484,INTERNSHIP,22675,4-Jan,0,0,,TBA,TBA,Jason Vogel (P)
ESSM,484,INTERNSHIP,20508,4-Jan,0,0,,TBA,TBA,Jason B. West (P)
ESSM,484,INTERNSHIP: IN-ABSENTIA (Syllabus),17576,4-Jan,0,-1,,TBA,TBA,Robert W. Knight (P)
ESSM,485,HNR-DIRECTED STUDIES,22902,3-Jan,0,0,T,12:45 pm,02:00 pm,Heather L. Miller (P)
ESSM,485,DIRECTED STUDIES,19997,3-Jan,0,0,,TBA,TBA,William Rogers (P)
ESSM,485,DIRECTED STUDIES,22072,3-Jan,5,5,,TBA,TBA,Russell A. Feagin (P)
ESSM,485,DIRECTED STUDIES,17732,3-Jan,10,10,TR,12:45 pm,02:00 pm,TBA
ESSM,485,DIRECTED STUDIES,19976,3-Jan,0,0,,TBA,TBA,Stephan Hatch (P)
ESSM,485,DIRECTED STUDIES,17575,3-Jan,0,-1,TR,06:00 pm,09:00 pm,Robert W. Knight (P)
ESSM,485,DIRECTED STUDIES,23029,3-Jan,0,0,TR,05:00 pm,09:00 pm,Robert W. Knight (P)
ESSM,485,DIRECTED STUDIES,17789,3-Jan,10,10,,TBA,TBA,Jason Vogel (P)
ESSM,485,DIRECTED STUDIES: IN-ABSENTIA,17577,3-Jan,0,-1,,TBA,TBA,Robert W. Knight (P)
ESSM,491,RESEARCH,22001,4-Jan,5,5,,TBA,TBA,Russell A. Feagin (P)
ESSM,491,RESEARCH,20964,4-Jan,0,0,,TBA,TBA,Georgianne Moore (P)
ESSM,491,RESEARCH,17907,4-Jan,0,-1,,TBA,TBA," ""Stephan Hatch (P)"
ESSM,600,PRIN OF ECOSYS SCI & MGMT,12995,3,32,13,MWF,09:10 am,10:00 am,Thomas Boutton (P)
ESSM,601,ECOSYSTEM STEWARDSHIP,17579,3,10,10,TR,02:20 pm,03:35 pm,David Briske (P)
ESSM,604,CHANGING NAT RESC POLICY,27524,3,10,4,TR,03:55 pm,05:10 pm,Forrest D. Fleischman (P)
ESSM,605,THE RESEARCH PROCESS,17580,2,15,14,MW,10:20 am,11:10 am,Jianbang Gan (P)
ESSM,620,PLANT AND RANGE ECOLOGY,13026,3,20,11,TR,12:45 pm,02:00 pm,Fred Smeins (P)
ESSM,621,PHYSIOLOGICAL PLANT ECOL,13027,3,15,10,MWF,09:10 am,10:00 am,Jason B. West (P)
ESSM,626,FIRE & NATRL RESC MGMT,12996,3,10,7,TR,02:20 pm,03:35 pm," ""William Rogers (P)"
ESSM,631,ECO REST OF WETLAND SYST,13022,3,9,4,MW,10:20 am,11:10 am,Georgianne Moore (P)
ESSM,635,ECOHYDROLOGY,21969,3,22,11,M,04:00 pm,07:00 pm,Bradford Wilcox (P)
ESSM,635,ECOHYDROLOGY,27525,3,30,30,,TBA,TBA,Bradford Wilcox (P)
ESSM,647,RANGE GRASSES & GRSLANDS,18710,3,5,3,TR,03:10 pm,06:00 pm,Stephan Hatch (P)
ESSM,647,RANGE GRASSES & GRSLANDS,18710,3,5,3,T,09:35 am,10:25 am,Stephan Hatch
ESSM,648,WETLAND PLANT TAXONOMY,17175,3,10,9,MW,03:00 pm,05:00 pm,Stephan Hatch
ESSM,648,WETLAND PLANT TAXONOMY,17175,3,10,9,W,01:50 pm,02:40 pm,Stephan Hatch (P)
ESSM,651,GEOG INFO SYS RES MGMT,13050,3,9,6,MW,10:20 am,11:10 am,Sasathorn Tapaneeyakul (P)
ESSM,651,GEOG INFO SYS RES MGMT,13050,3,9,6,M,08:00 am,09:50 am,Sasathorn Tapaneeyakul (P)
ESSM,651,GEOG INFO SYS RES MGMT,13049,3,10,7,MW,10:20 am,11:10 am,Sasathorn Tapaneeyakul (P)
ESSM,651,GEOG INFO SYS RES MGMT,13049,3,10,7,T,03:00 pm,04:50 pm,Sasathorn Tapaneeyakul
ESSM,652,ADVANCED TOPICS IN GIS,15326,3,0,0,TR,TBA,TBA,TBA
ESSM,652,ADVANCED TOPICS IN GIS,15326,3,0,0,R,TBA,TBA,TBA
ESSM,655,REMOTE SENSING OF ENVMT,17711,3,14,0,MW,12:40 pm,01:30 pm,Sorin Popescu (P)
ESSM,655,REMOTE SENSING OF ENVMT,17711,3,14,0,W,02:00 pm,04:50 pm,Sorin Popescu
ESSM,665,COMP PROG FOR NAT RES AP,12998,3,18,8,TR,04:50 pm,06:35 pm,Marian Eriksson (P)
ESSM,671,ECOLOGICAL ECONOMICS,13838,3,10,1,TR,09:35 am,10:50 am," ""Urs P. Kreuter (P)"
ESSM,681,SEMINAR,19020,1,20,19,T,04:00 pm,06:30 pm,David Briske (P)
ESSM,684,PROFESSIONAL INTERNSHIP,26170,16-Jan,1,1,,TBA,TBA,Thomas Boutton (P)
ESSM,684,PROFESSIONAL INTERNSHIP,28835,16-Jan,1,1,,TBA,TBA,Fred Smeins (P)
ESSM,684,PROFESSIONAL INTERNSHIP,15933,16-Jan,0,0,,TBA,TBA,Steven Whisenant (P)
ESSM,684,PROFESSIONAL INTERNSHIP: IN-AB,18283,16-Jan,5,5,,TBA,TBA,Robert W. Knight (P)
ESSM,684,PROFESSIONAL INTERNSHIP: IN-AB,25786,16-Jan,5,5,,TBA,TBA,Robert Coulson (P)
ESSM,685,DIRECTED STUDIES,18976,9-Jan,1,0,,TBA,TBA,William Rogers (P)
ESSM,685,DIRECTED STUDIES,15068,9-Jan,10,10,,TBA,TBA,Wayne Hamilton (P)
ESSM,685,DIRECTED STUDIES,15550,9-Jan,5,5,,TBA,TBA,Merwyn Kothmann (P)
ESSM,685,DIRECTED STUDIES,15619,9-Jan,1,0,,TBA,TBA,Carol Loopstra (P)
ESSM,685,DIRECTED STUDIES,25807,9-Jan,5,5,,TBA,TBA,Urs P. Kreuter (P)
ESSM,685,DIRECTED STUDIES,18560,9-Jan,10,10,,TBA,TBA,Marian Eriksson (P)
ESSM,685,DIRECTED STUDIES,15932,9-Jan,10,10,,TBA,TBA,Bradford Wilcox (P)
ESSM,685,DIRECTED STUDIES,15934,9-Jan,10,10,,TBA,TBA,Steven Whisenant (P)
ESSM,685,DIRECTED STUDIES,17848,9-Jan,10,10,,TBA,TBA,Georgianne Moore (P)
ESSM,685,DIRECTED STUDIES,16119,9-Jan,10,10,W,02:00 pm,04:50 pm,Xinyuan Wu (P)
ESSM,685,DIRECTED STUDIES,16104,9-Jan,5,5,,TBA,TBA,Fred Smeins (P)
ESSM,685,DIRECTED STUDIES,28987,9-Jan,1,0,,TBA,TBA,Robert Coulson (P)
ESSM,685,DIRECTED STUDIES,26620,9-Jan,1,1,,TBA,TBA,Stephan Hatch (P)
ESSM,685,DIRECTED STUDIES,26216,9-Jan,1,1,,TBA,TBA,Jason Vogel (P)
ESSM,685,DIRECTED STUDIES,26694,9-Jan,1,0,,TBA,TBA,Anna M. Lawing (P)
ESSM,685,DIRECTED STUDIES: IN-ABSENTIA,18284,9-Jan,5,5,,TBA,TBA,Robert W. Knight (P)
ESSM,685,DIRECTED STUDIES: IN-ABSENTIA,18332,9-Jan,10,10,,TBA,TBA,Xinyuan Wu (P)
ESSM,685,DIRECTED STUDIES: IN-ABSENTIA,15901,9-Jan,10,10,,TBA,TBA,Steven Whisenant (P)
ESSM,691,RESEARCH,14572,23-Jan,10,10,,TBA,TBA,William Rogers (P)
ESSM,691,RESEARCH,14561,23-Jan,10,9,,TBA,TBA,Thomas Boutton (P)
ESSM,691,RESEARCH,14571,23-Jan,10,10,,TBA,TBA,Sorin Popescu (P)
ESSM,691,RESEARCH,22641,23-Jan,5,5,,TBA,TBA,Raghavan Srinivasan (P)
ESSM,691,RESEARCH,14570,23-Jan,1,0,,TBA,TBA,David Briske (P)
ESSM,691,RESEARCH,14568,23-Jan,10,10,,TBA,TBA,Urs P. Kreuter (P)
ESSM,691,RESEARCH,14573,23-Jan,10,10,,TBA,TBA,Fred Smeins (P)
ESSM,691,RESEARCH,14563,23-Jan,10,10,,TBA,TBA,Marian Eriksson (P)
ESSM,691,RESEARCH,14579,23-Jan,10,9,,TBA,TBA,Bradford Wilcox (P)
ESSM,691,RESEARCH,22023,23-Jan,5,3,,TBA,TBA,Georgianne Moore (P)
ESSM,691,RESEARCH,14580,23-Jan,10,9,,TBA,TBA,Xinyuan Wu (P)
ESSM,691,RESEARCH,14575,23-Jan,10,10,,TBA,TBA,Robert Washington-Allen (P)
ESSM,691,RESEARCH: GALVESTON,20658,23-Jan,5,3,,TBA,TBA,Anna Armitage Chan (P)
ESSM,691,RESEARCH,25891,23-Jan,1,0,,TBA,TBA,Robert Coulson (P)
ESSM,691,RESEARCH,14564,23-Jan,10,9,,TBA,TBA,Russell A. Feagin (P)
ESSM,691,RESEARCH,14565,23-Jan,10,10,,TBA,TBA,Jianbang Gan (P)
ESSM,691,RESEARCH,14569,23-Jan,5,5,,TBA,TBA,Forrest D. Fleischman (P)
ESSM,691,RESEARCH,14574,23-Jan,5,5,,TBA,TBA,Merwyn Kothmann (P)
ESSM,691,RESEARCH,14562,23-Jan,10,10,,TBA,TBA,James R. Conner (P)
ESSM,691,RESEARCH,14567,23-Jan,10,10,,TBA,TBA,Stephan Hatch (P)
ESSM,691,RESEARCH,14566,23-Jan,10,9,,TBA,TBA,Jason Vogel (P)
ESSM,691,RESEARCH,14576,23-Jan,10,10,,TBA,TBA,Jason B. West (P)
ESSM,691,RESEARCH,23331,23-Jan,10,9,,TBA,TBA,Anna M. Lawing (P)
ESSM,691,RESEARCH,23332,23-Jan,10,10,,TBA,TBA,Claudio Casola (P)
ESSM,691,RESEARCH: IN-ABSENTIA,18526,23-Jan,10,9,,TBA,TBA,William Rogers (P)
ESSM,691,RESEARCH: IN-ABSENTIA,17758,23-Jan,5,5,,TBA,TBA,Russell A. Feagin (P)
ESSM,691,RESEARCH: IN-ABSENTIA,29191,23-Jan,1,0,,TBA,TBA,Raghavan Srinivasan (P)
ESSM,691,RESEARCH: IN-ABSENTIA,15668,23-Jan,10,9,,TBA,TBA,Robert W. Knight (P)
ESSM,691,RESEARCH: IN-ABSENTIA,25123,23-Jan,10,9,,TBA,TBA,Urs P. Kreuter (P)
ESSM,691,RESEARCH: IN-ABSENTIA,18623,23-Jan,10,9,,TBA,TBA,Jianbang Gan (P)
ESSM,691,RESEARCH: IN-ABSENTIA,23263,23-Jan,10,10,,TBA,TBA,Georgianne Moore (P)
EURO,443,CONTEMP RUSSIAN PROSE,27320,3,5,0,MW,04:10 pm,05:25 pm,Elisabeth Rich (P)
EURO,447,RUSSIAN ART CULTURE II,27322,3,5,3,TR,12:45 pm,02:00 pm,Olga Cooke (P)
EURO,484,INTERNSHIP: IN-ABSENTIA,20070,1,0,0,,TBA,TBA,Robert Shandley (P)
FILM,251,INTRO TO FILM ANALYSIS,21386,3,10,0,TR,11:10 am,12:25 pm,Lisa D. Ellis (P)
FILM,251,INTRO TO FILM ANALYSIS,16608,3,50,0,TR,03:55 pm,05:10 pm,Carmela J. Garritano (P)
FILM,251,INTRO TO FILM ANALYSIS,16608,3,50,0,R,07:05 pm,09:35 pm,Carmela J. Garritano (P)
FILM,343,SEX GENDER AND CINEMA,25076,3,10,2,MW,05:45 pm,07:00 pm,Daniel Humphrey (P)
FILM,345,MEDIA INDUSTRIES,28409,3,5,0,MWF,09:10 am,10:00 am,Joshua Heuman (P)
FILM,351,ADVANCED FILM,16612,3,10,0,TR,09:35 am,10:50 am,Anne Morey (P)
FILM,356,LITERATURE AND FILM,21387,3,5,0,TR,08:00 am,09:15 am,Anne Morey (P)
FILM,376,PHILOSOPHY FILM & EVIL,21388,3,8,0,TR,12:45 pm,02:00 pm,Daniel Conway (P)
FILM,394,STUDIES IN FILM GENRE,28444,3,10,0,W,06:00 pm,08:50 pm,John Lenihan (P)
FILM,445,RHETORIC OF TV AND FILM,28410,3,5,0,MWF,10:20 am,11:10 am,Joshua Heuman (P)
FILM,481,SEMINAR IN FILM STUDIES,27356,3,9,0,MW,04:10 pm,05:25 pm,Daniel Humphrey (P)
FILM,485,DIRECTED STUDIES,24412,0-3,1,0,,TBA,TBA,Richard K. Curry (P)
FILM,489,SPTP:HISPANIC LIT & FILM (Syllabus),28750,3,5,5,MWF,01:50 pm,02:40 pm,Teresa M. Vilaros (P)
FILM,489,SPTP: TRANSNATIONAL CINEMA,29140,3,10,10,MWF,01:50 pm,02:40 pm,Fabiana Cecchini (P)
FILM,491,RESEARCH,24413,0-3,0,0,,TBA,TBA,Daniel Humphrey (P)
FINC,210,OPPORTUNITIES IN FINC I,19551,1,100,40,R,05:30 pm,06:45 pm,Larry Callis (P)
FINC,267,INTRO SEC & COM TRADING,27844,1,0,-5,TR,12:45 pm,02:00 pm,Kevin M. Moore (P)
FINC,267,INTRO SEC & COM TRADING,27845,1,0,0,TR,12:45 pm,02:00 pm,Kevin M. Moore (P)
FINC,341,HNR-BUSINESS FINANCE,16768,3,35,0,MW,03:55 pm,05:10 pm,Sally Guyton (P)
FINC,341,HNR-BUSINESS FINANCE,16768,3,35,0,W,07:15 pm,09:15 pm,Sally Guyton (P)
FINC,341,BUSINESS FINANCE,13210,3,400,0,MWF,12:40 pm,01:30 pm,Sally Guyton (P)
FINC,341,BUSINESS FINANCE,13210,3,400,0,W,07:15 pm,09:15 pm,Sally Guyton (P)
FINC,341,BUSINESS FINANCE,13211,3,400,212,MWF,01:50 pm,02:40 pm,Sally Guyton (P)
FINC,341,BUSINESS FINANCE,13211,3,400,212,W,07:15 pm,09:15 pm,Sally Guyton (P)
FINC,350,ETHICS IN FINCL DECISION,16785,1,50,4,F,08:00 am,08:50 am,Lanny R. Martindale (P)
FINC,350,ETHICS IN FINCL DECISION,16786,1,50,2,F,09:10 am,10:00 am,Lanny R. Martindale (P)
FINC,350,ETHICS IN FINCL DECISION,16787,1,50,2,F,10:20 am,11:10 am,Lanny R. Martindale (P)
FINC,351,INVESTMENT ANALYSIS,21946,3,52,2,MW,09:35 am,10:50 am,Richard T. Dye (P)
FINC,351,INVESTMENT ANALYSIS,21947,3,52,1,MW,11:10 am,12:25 pm,Richard T. Dye (P)
FINC,351,INVESTMENT ANALYSIS,21948,3,52,2,MW,02:20 pm,03:35 pm,Richard T. Dye (P)
FINC,351,INVESTMENT ANALYSIS,23882,3,52,2,TR,12:45 pm,02:00 pm,Bilal Erturk (P)
FINC,361,MANAGERIAL FINANCE I,21949,3,60,1,MW,08:00 am,09:15 am,Mahdi Mohseni (P)
FINC,361,MANAGERIAL FINANCE I,21950,3,60,2,MW,09:35 am,10:50 am,Mahdi Mohseni (P)
FINC,361,MANAGERIAL FINANCE I,21951,3,60,1,MW,11:10 am,12:25 pm,Mahdi Mohseni (P)
FINC,371,REAL ESTATE DECISION MKG,16769,3,130,0,TR,12:45 pm,02:00 pm,Karen M. McGrath (P)
FINC,381,MONEY & CAPTL MRKTS,21957,3,60,0,TR,12:45 pm,02:00 pm,Lanny R. Martindale (P)
FINC,381,MONEY & CAPTL MRKTS,21952,3,60,0,TR,02:20 pm,03:35 pm,Lanny R. Martindale (P)
FINC,381,MONEY & CAPTL MRKTS,21953,3,60,0,TR,03:55 pm,05:10 pm,Lanny R. Martindale (P)
FINC,381,MONEY & CAPTL MRKTS,21953,3,60,0,W,07:15 pm,08:45 pm,Lawrence C. Wolken (P)
FINC,381,MONEY & CAPTL MRKTS,21953,3,60,0,R,07:15 pm,08:45 pm,Lawrence C. Wolken (P)
FINC,422,APPLIED INVESTMENT ANALY,16774,3,0,0,T,05:30 pm,08:00 pm,William J. Tebeaux (P)
FINC,427,TITANS OF INVESTING,16775,3,0,-12,R,05:30 pm,09:00 pm,Thomas Harris (P)
FINC,443,VALUATION,19819,3,45,0,MW,08:00 am,09:15 am,Shane A. Johnson (P)
FINC,443,VALUATION,23884,3,45,0,MW,09:35 am,10:50 am,Shane A. Johnson (P)
FINC,445,INTERNATIONAL FINANCE,13213,3,60,0,MW,12:45 pm,02:00 pm,TBA
FINC,445,INTERNATIONAL FINANCE,23885,3,0,0,MW,12:45 pm,02:00 pm,TBA
FINC,446,TECHNICAL ANALYSIS FINCL MKTS,25095,3,0,-3,TR,12:45 pm,02:00 pm,Kevin M. Moore (P)
FINC,447,FINANCIAL STMNT ANALYSIS,11328,3,10,0,TR,09:35 am,10:50 am,Karen Redman (P)
FINC,447,FINANCIAL STMNT ANALYSIS,11329,3,10,0,TR,08:00 am,09:15 am,Karen Redman (P)
FINC,449,FINANCIAL MODELING,27231,3,45,0,TR,11:10 am,12:25 pm,Philippe Hercot (P)
FINC,463,SEMINAR IN COMM BANKING,27235,3,0,-35,T,06:00 pm,09:00 pm,James Kolari (P)
FINC,484,FINANCE INTERNSHIP,15739,6-Jan,0,0,,TBA,TBA,Lanny R. Martindale (P)
FINC,485,DIRECTED STUDIES,18553,0-6,0,-3,TR,03:00 pm,05:00 pm,Edward C. White (P)
FINC,489,SPTP: MACRO FINANCE (Syllabus),28459,3,22,9,TR,02:20 pm,03:35 pm,David R. Skeie (P)
FINC,489,SPTP: MACRO FINANCE (Syllabus),28460,3,22,16,TR,03:55 pm,05:10 pm,David R. Skeie (P)
FINC,489,SPTP: PRIVATE EQUITY,28458,3,45,7,TR,09:35 am,10:50 am,Philippe Hercot (P)
FINC,601,FINANCIAL ANALYSIS PRACTICUM,27240,6-Jan,0,0,MTWRF,01:30 pm,04:30 pm,Kevin M. Moore (P)
FINC,601,FINANCIAL ANALYSIS PRACTICUM,27243,6-Jan,0,-29,TR,03:55 pm,05:10 pm,Kevin M. Moore (P)
FINC,601,FINANCIAL ANALYSIS PRACTICUM,29224,6-Jan,0,0,TR,02:20 pm,03:35 pm,TBA
FINC,602,CORPORATE FINANCE,27248,3,0,0,MTWRF,08:30 am,11:30 am,Bilal Erturk (P)
FINC,605,VALUATION,29081,3,0,-1,MW,08:00 am,09:15 am,Shane A. Johnson (P)
FINC,605,VALUATION,28525,3,40,40,MW,11:10 am,12:25 pm,Shane A. Johnson (P)
FINC,612,FINC FOR PROFESSIONAL,11330,3,33,7,TR,10:45 am,12:45 pm,Christa Bouwman (P)
FINC,612,FINC FOR PROFESSIONAL,11331,3,33,6,TR,08:30 am,10:30 am,Christa Bouwman (P)
FINC,629,FINANCIAL MGMT I,13215,3,65,29,TR,08:00 am,09:15 am,Edward C. White (P)
FINC,629,FINANCIAL MGMT I,13216,3,65,0,TR,09:35 am,10:50 am,Edward C. White (P)
FINC,629,FINANCIAL MGMT I,13217,3,65,0,TR,11:10 am,12:25 pm,Edward C. White (P)
FINC,629,FINANCIAL MGMT I,21547,3,100,82,TR,03:55 pm,05:10 pm,Bilal Erturk (P)
FINC,632,INVESTMENT MANAGEMENT,21550,3,100,88,TR,05:30 pm,06:45 pm,Bilal Erturk (P)
FINC,632,INVESTMENT MANAGEMENT,21550,3,100,88,W,07:15 pm,08:45 pm,Lawrence C. Wolken (P)
FINC,632,INVESTMENT MANAGEMENT,21550,3,100,88,R,07:15 pm,08:45 pm,Lawrence C. Wolken (P)
FINC,645,INTERNATIONAL FINANCE,23890,3,44,0,TR,02:20 pm,03:35 pm,Julian Gaspar (P)
FINC,645,INTERNATIONAL FINANCE,23891,3,45,14,TR,03:55 pm,05:10 pm,Julian Gaspar (P)
FINC,646,TECHNICAL ANALYSIS FINCL MKTS,25096,3,0,-4,TR,12:45 pm,02:00 pm,Kevin M. Moore (P)
FINC,647,FIN STATEMENT ANALYSIS,11332,3,5,1,TR,11:10 am,12:25 pm,Senyo Tse (P)
FINC,647,FIN STATEMENT ANALYSIS,11333,3,5,4,TR,12:45 pm,02:00 pm,Senyo Tse (P)
FINC,647,FIN STATEMENT ANALYSIS,19893,3,0,0,F,09:00 am,12:00 pm,Tim D. Torno (P)
FINC,647,FIN STATEMENT ANALYSIS,21861,3,5,2,TR,02:20 pm,03:35 pm,Tim D. Torno (P)
FINC,647,FIN STATEMENT ANALYSIS,22341,3,5,0,TR,03:55 pm,05:10 pm,Tim D. Torno (P)
FINC,668,APPLIED INVESTMENT ANALY,16994,3,0,-5,T,05:30 pm,08:00 pm,William J. Tebeaux (P)
FINC,669,TITANS OF INVESTING,16808,3,0,-8,R,05:30 pm,09:00 pm,Thomas Harris (P)
FINC,670,REAL PROPERTY ANALYSIS,11334,3,15,0,TR,09:35 am,10:50 am,Charles Gilliland (P)
FINC,673,REAL PROP VALUATION I,27249,3,0,-44,MW,02:20 pm,03:35 pm,John R. Peterson (P)
FINC,676,COMMERCIAL REAL EST LAW,16811,3,40,14,MW,05:45 pm,07:00 pm,Otis Elmore (P)
FINC,677,REAL ESTATE DEV ANALYSIS,11335,3,40,2,MW,03:55 pm,05:10 pm,John R. Peterson (P)
FINC,684,PROFESSIONAL INTERNSHIP,23405,6-Jan,0,0,,TBA,TBA,Kevin M. Moore (P)
FINC,684,PROFESSIONAL INTERNSHIP: IN-AB,22561,3,0,0,,TBA,TBA,TBA
FINC,685,DIRECTED STUDIES,16813,1,50,9,F,10:20 am,12:20 pm,John R. Peterson (P)
FINC,685,DIRECTED STUDIES,23894,0-6,0,-3,TR,03:00 pm,05:00 pm,Edward C. White (P)
FINC,685,DIRECTED STUDIES,25101,0-6,0,0,,TBA,TBA,TBA
FINC,688,DOCTORAL SEMINAR,19422,3,20,17,W,05:00 pm,08:00 pm,David R. Skeie (P)
FINC,688,DOCTORAL SEMINAR,16814,3,0,0,MW,02:20 pm,03:35 pm,TBA
FINC,689,SPTP: BEHAVIORAL FINANCE,28481,3,30,-1,TR,08:00 am,09:15 am,Karen M. McGrath (P)
FINC,689,SPTP: BEHAVORIAL FINANCE,28565,3,40,0,TR,09:35 am,10:50 am,Karen M. McGrath (P)
FINC,690,THEORY OF RESEARCH FIN,16758,3,20,14,F,08:00 am,12:20 pm,Shane A. Johnson (P)
FINC,691,RESEARCH,16815,23-Jan,20,16,,TBA,TBA,Shane A. Johnson (P)
FINC,691,RESEARCH: IN-ABSENTIA,23329,23-Jan,0,0,,TBA,TBA,Shane A. Johnson (P)
FINC,705,CORPORATE FINANCIAL DECISIONS,29135,2,48,48,TR,01:15 pm,03:15 pm,Richard T. Dye (P)
FIVS,205,HNR-INTRO FORENSIC & INV SC,22823,3,10,9,MWF,01:50 pm,02:40 pm,Adrienne L. Brundage (P)
FIVS,205,INTRO FORENSIC & INV SC,11336,3,165,122,MWF,01:50 pm,02:40 pm,Adrienne L. Brundage (P)
FIVS,308,FORENSIC IMPL INHERITANCE,21019,4,20,12,MWF,12:40 pm,01:30 pm,J Johnston (P)
FIVS,308,FORENSIC IMPL INHERITANCE,21019,4,20,12,R,03:55 pm,06:45 pm,J Johnston
FIVS,316,BIOTECHNOLOGY & FORENSIC,19152,4,25,2,M,12:40 pm,03:30 pm,Craig Coates
FIVS,316,BIOTECHNOLOGY & FORENSIC,19152,4,25,2,TR,09:35 am,10:50 am,Craig Coates (P)
FIVS,401,FORENSIC SOIL SCIENCE,21020,3,15,8,TR,02:20 pm,03:10 pm,Jacqueline Aitkenhead (P)
FIVS,401,FORENSIC SOIL SCIENCE,21020,3,15,8,W,01:50 pm,04:40 pm,Jacqueline Aitkenhead
FIVS,482,OCCUP & PROFESS DEVELOP,11337,2,25,17,T,11:10 am,12:50 pm,Pete Teel (P)
FIVS,484,PROFESSIONAL INTERNSHIP,18956,0-4,0,-1,,TBA,TBA,Craig Coates (P)
FIVS,484,PROFESSIONAL INTERNSHIP,18453,0-4,0,0,,TBA,TBA,Jason B. West (P)
FIVS,484,PROFESSIONAL INTERNSHIP: IN-AB,27103,0-4,0,0,,TBA,TBA,Craig Coates (P)
